name,address,latitude,longitude,games,cabs,game_counts,source
群馬レジャーランド前橋店,群馬県前橋市日吉町４ー３７ー１,36.4049826,139.0794233,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
群馬レジャーランド太田店,群馬県太田市西矢島町162-2,36.2681054,139.3759251,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
群馬レジャーランド渋川店,群馬県渋川市八木原1364,36.4741949,139.0153797,chunithm;ddr;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
群馬レジャーランド藤岡店,群馬県藤岡市中2002-1,36.2743443,139.0718665,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
群馬レジャーランド高崎駅東口店,群馬県高崎市江木町３３３−１高崎ＥＸビル,36.3298716,139.0128575,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
茂原ヤングボウル,茂原市高師4-5,35.4349830,140.2931460,jubeat;nostalgia,,,eagate
葛飾ヤングボウル,葛飾区青戸5-13-3,35.7483255,139.8540342,gitadora;jubeat;nostalgia,,,eagate
豊川メトロポリス,愛知県豊川市下長山町上アライ１４−１,34.8025832,137.3845019,chunithm;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
遊スペース マジカル,兵庫県神戸市中央区琴ノ緒町５−２−３,34.6955046,135.1950389,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
遊ランド富良野店,北海道富良野市弥生町５番５０号,43.3442505,142.3785285,chunithm;jubeat;other;reflec,,,allnet;eagate;ziv
遊ランド西御料店,北海道旭川市西御料５条２丁目,43.7238720,142.3688685,chunithm;iidx;jubeat;nostalgia;other;popn;project_diva;sdvx,sdvx_vm,,allnet;eagate;ziv
遊道楽嘉瀬店,佐賀県佐賀市嘉瀬町中原２４８８−１,33.2422048,130.2565009,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;popn;project_diva;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
金沢メトロポリス,石川県金沢市無量寺４−１２１−１,36.6011250,136.6140067,chunithm;iidx;other;popn;taiko,iidx_lm,,allnet;eagate;ziv
館山ヤングボウル,千葉県館山市北条1564,34.9907318,139.8673618,chunithm;gitadora;maimai_dx;nostalgia;ongeki;taiko,,,allnet;eagate
Ａ．Ｃ．グランド,岐阜県岐阜市茜部大川1-77,35.3830948,136.7461877,chunithm;ddr;drs;gitadora;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;pump_it_up;reflec;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:4;ddr:1;drs:1;gitadora:4;groove_coaster:1;iidx:4;jubeat:2;maimai_dx:2;nostalgia:2;ongeki:2;polaris_chord:2;popn:1;project_diva:1;pump_it_up:1;reflec:1;sdvx:4;taiko:2,allnet;eagate;ziv
ＡＤＸマミー出川店,愛知県春日井市不二ヶ丘１丁目５番地,35.2673215,137.0126718,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,chunithm:2;gitadora:3;iidx:4;jubeat:1;maimai_dx:1;ongeki:1;popn:1;sdvx:1,allnet;eagate;ziv
ＡＤＸマミー岡崎店,愛知県岡崎市井田新町６−１,34.9770308,137.1617195,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;other;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＡｍｕｓｅｍｅｎｔｃｉｔｙＧ−ＳＴＡ,鹿児島県薩摩川内市向田本町４９番,31.8158073,130.3074018,chunithm;gitadora;iidx;maimai_dx;ongeki;other,iidx_lm,,allnet;eagate;ziv
ＦｅｅｄｙＡｒｃａｄｅ新潟亀田インター,新潟県新潟市江南区下早通柳田１ー１ー１　イオンモール２階,37.8760671,139.0812391,chunithm;ddr;gitadora;maimai_dx,,,allnet;eagate
ＦｅｅｄｙＤｉｎｅｒ＆Ａｒｃａｄｅ綾川,香川県綾歌郡綾川町萱原８２２−１　イオン綾川ＳＣ３Ｆ,34.2516659,133.9310040,chunithm;ddr;iidx;maimai_dx;ongeki;polaris_chord;popn,iidx_lm,,allnet;eagate
ＦｅｅｄｙＤｉｎｅｒ＆Ａｒｃａｄｅ茨木,大阪府茨木市松ケ本町８ー３０ー５　イオンＳＣ４Ｆ,34.8106152,135.5585385,chunithm;iidx;maimai_dx;ongeki;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
ＦＥＳＴＡコスモタウン佐伯店,大分県佐伯市鶴岡西町２丁目１６３番地 コスモタウン佐伯内,32.9609481,131.8662463,chunithm;maimai_dx;ongeki;other;polaris_chord;sdvx,sdvx_vm,,allnet;eagate;ziv
ＦＥＳＴＡフリーモールわさだ店,大分県大分市大字木上字鉾手２１０２番地,33.1847361,131.5680652,chunithm;maimai_dx;ongeki;other;polaris_chord;sdvx,sdvx_vm,,allnet;eagate;ziv
ＦＥＳＴＡ人吉店,熊本県人吉市宝来町１３０７−１ＨＩＴＯＹＯＳＨＩ−ＲＥＸ内,32.2120330,130.7482963,chunithm;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;reflec;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＦＥＳＴＡ山鹿店,熊本県山鹿市方保田字鳥越3468-1,33.0046941,130.7230284,chunithm;maimai_dx;ongeki;other;polaris_chord;sdvx,sdvx_vm,,allnet;eagate;ziv
Ｇ−ｐａｌａ小倉,福岡県北九州市小倉南区上葛原1−14−1,33.8396527,130.9113355,chunithm;ddr;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;sdvx_vm,,allnet;eagate;ziv
Ｇ−ｐａｌａ日田,大分県日田市友田997-1,33.3258135,130.9116595,chunithm;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;reflec;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
Ｇ−ｐａｌａ時津,長崎県西彼杵郡時津町野田郷５９号,32.8243546,129.8478119,chunithm;iidx;maimai_dx;ongeki;other,iidx_lm,,allnet;eagate;ziv
Ｇ−ＳＴＡＧＥ七隈店,福岡県福岡市城南区七隈８−４−８,33.5512334,130.3643444,chunithm;gitadora;iidx;maimai_dx;ongeki;other;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
Ｇ−ＳＴＡＧＥ小倉,福岡県北九州市小倉北区浅野2-14-5あるあるCITY2階,33.8875419,130.8847304,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
Ｇ−ＳＴＡＧＥ飯塚店,福岡県飯塚市枝国６８０−２,33.6364868,130.6760254,chunithm;iidx;maimai_dx;ongeki;other;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧＡＭＥＢＡＮＫ仙台泉店,宮城県仙台市泉区大沢２−５−４,38.3527525,140.8774030,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;project_diva;sdvx,gitadora_dm_arena;iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ　ＭＯＭＯテラス京都伏見,京都府京都市伏見区桃山町山ノ下３２　ＭＯＭＯテラス別館２Ｆ,34.9373547,135.7951229,chunithm;jubeat;maimai_dx;ongeki;other;project_diva,,,allnet;eagate;ziv
ＧｉＧＯあべのアポロ３Ｆ,大阪府大阪市阿倍野区阿倍野筋１‐５‐３１　アポロビル３Ｆ,34.6465681,135.5117823,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯいわきエブリア,福島県いわき市鹿島町米田字日渡５いわきエブリア２階,36.9937290,140.9051075,jubeat;ongeki,,,allnet;eagate
ＧｉＧＯすすきの,北海道札幌市中央区南３条西４丁目１ー１,43.0564347,141.3528307,chunithm;ddr;iidx;maimai_dx;ongeki;popn;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ＧｉＧＯひたちなか,茨城県ひたちなか市田中後４０−２,36.3475077,140.5800894,chunithm;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯアドバンスモール松阪,三重県松阪市田村町２３５−１,34.5538974,136.5146608,chunithm;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;taiko,,chunithm:2;maimai_dx:1;nostalgia:1;ongeki:2;polaris_chord:2;project_diva:1;taiko:2,allnet;eagate;ziv
ＧｉＧＯアルパーク北棟,広島県広島市西区草津南４ー７ー１アルパーク北棟２Ｆ,34.3755120,132.3933319,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯイオンタウン刈谷,愛知県刈谷市東境町京和１,35.0388079,137.0267692,chunithm;iidx;maimai_dx;ongeki;other;sdvx;taiko,iidx_lm;sdvx_vm,chunithm:2;iidx:1;maimai_dx:2;ongeki:2;sdvx:1;taiko:1,allnet;eagate;ziv
ＧｉＧＯイオンタウン小郡,山口県山口市小郡前田町３−６イオンタウン小郡内,34.0869865,131.3986628,chunithm;maimai_dx;nostalgia;ongeki;other;project_diva,,,allnet;eagate;ziv
ＧｉＧＯイオンモール岡山,岡山県岡山市北区下石井１−２−１イオンモール岡山６Ｆ,34.6620437,133.9177953,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯイオンモール新発田,新潟県新発田市住吉町５‐１１‐５イオンモール新発田店２Ｆ,37.9425520,139.3088201,chunithm;ddr;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
ＧｉＧＯイオンモール日根野,大阪府泉佐野市日根野２４９６−１イオンモール日根野２Ｆ,34.3924081,135.3341508,chunithm;drs;iidx;nostalgia;polaris_chord;popn,iidx_lm,,allnet;eagate
ＧｉＧＯイオンモール苫小牧,北海道苫小牧市柳町３丁目１番２０号イオンモール苫小牧２階,42.6563187,141.6420372,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯイオン仙台中山,宮城県仙台市泉区南中山１−３５−５７別館３Ｆ,38.2978961,140.8270835,chunithm;ddr;iidx;maimai_dx;ongeki;other;sdvx,ddr_gold;iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯイオン新浦安ショッピングセンター,千葉県浦安市入船１−４−１イオン新浦安ＳＣ４Ｆ,35.6489954,139.9149219,chunithm;iidx;maimai_dx;other;sdvx;taiko,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯイオン札幌手稲駅前ＳＣ,北海道札幌市手稲区前田１条１１丁目３階,43.1205333,141.2454205,chunithm;ddr;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;iidx_lm;sdvx_vm,,allnet;eagate
ＧｉＧＯエイスクエア草津,滋賀県草津市西渋川１−２３−２３エイスクエアＳＡＲＡ南館２階,35.0242214,135.9597829,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯサントムーン柿田川,静岡県駿東郡清水町玉川６１−２サントムーン柿田川２Ｆ,35.1097737,138.9030008,chunithm;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯショッピングセンターチェリオ鹿嶋,茨城県鹿嶋市宮中２９０−１ショッピングセンターチェリオ１階,35.9595986,140.6437542,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯスマーク伊勢崎,群馬県伊勢崎市西小保方町３６８スマーク伊勢崎３Ｆ　３０２区画,36.3391744,139.2330425,chunithm;drs;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯセンター南,神奈川県横浜市都筑区茅ヶ崎中央３−２５,35.5446019,139.5746394,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko,iidx_lm;popn_pikapika;sdvx_vm,chunithm:2;iidx:2;maimai_dx:2;ongeki:2;polaris_chord:2;popn:1;sdvx:2;taiko:3,allnet;eagate;ziv;otogesetchi
ＧｉＧＯデイズタウンつくば,茨城県つくば市竹園１-９−２デイズタウンつくば地下１Ｆ,36.0777294,140.1153316,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,ddr:3;drs:1;iidx:2;jubeat:8,allnet;eagate;ziv
ＧｉＧＯトナリエ四日市,三重県四日市市安島１丁目３番３１号トナリエ四日市５階,34.9686061,136.6166547,chunithm;crossbeats;drs;groove_coaster;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;project_diva;sdvx;taiko,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯドリームタウン白樺,北海道帯広市白樺１６条西２丁目ドリームタウン白樺１階,42.9194181,143.1743325,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯヒタチエ,茨城県日立市幸町１丁目１６番１号ヒタチエ５階,36.5918049,140.6590163,chunithm;drs;iidx;jubeat;maimai_dx;ongeki;popn;reflec,,,allnet;eagate
ＧｉＧＯフジモール吹上,埼玉県鴻巣市袋９０ー１　２階,36.0994301,139.4732970,chunithm;gitadora;iidx;maimai_dx;ongeki;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
ＧｉＧＯマーケットスクエアささしま,愛知県名古屋市中村区平池町４丁目６０番地１４号,35.1626230,136.8849364,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:6;ddr:2;gitadora:2;iidx:4;jubeat:1;maimai_dx:5;nostalgia:2;ongeki:4;polaris_chord:2;popn:1;project_diva:1;sdvx:4;taiko:3,allnet;eagate;ziv
ＧｉＧＯマーゴ関,岐阜県関市倉知５１６,35.4796478,136.9006802,chunithm;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ一関,岩手県一関市山目字中野９２ー１,38.9337343,141.1183423,chunithm;maimai_dx;other;polaris_chord;popn,,,allnet;eagate;ziv
ＧｉＧＯ万代シテイバスセンタービル,新潟県新潟市中央区万代１丁目６番１号,37.9163632,139.0556101,chunithm;iidx;maimai_dx;ongeki;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
ＧｉＧＯ三宮北口,兵庫県神戸市中央区北長狭通一丁目８番１号,34.6931201,135.1921928,chunithm;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ上田,長野県上田市大字上田１８４７−１,36.4127733,138.2619352,chunithm;nostalgia;ongeki;other;project_diva,,,allnet;eagate;ziv
ＧｉＧＯ中間,福岡県中間市上蓮花寺３−１−１,33.8230744,130.7216062,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ久居,三重県津市久居明神町字風早２５３４−１,34.6842048,136.4668428,chunithm;maimai_dx;nostalgia;ongeki;other;project_diva,,,allnet;eagate;ziv
ＧｉＧＯ今福,大阪府大阪市城東区今福東１−９−３４,34.7009266,135.5574414,chunithm;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva,,,allnet;eagate;ziv
ＧｉＧＯ仙台,宮城県仙台市青葉区中央２−５−５三経６０ビル,38.2616214,140.8767359,chunithm;ddr;drs;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ仙台一番町,宮城県仙台市青葉区一番町４丁目５番１３号サンシャインビル１階,38.2641347,140.8711617,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ伊勢,三重県伊勢市中須町６６６,34.4921013,136.6780636,chunithm;crossbeats;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;sdvx;taiko,iidx_lm;sdvx_vm,chunithm:4;crossbeats:1;groove_coaster:1;iidx:1;jubeat:1;maimai_dx:2;nostalgia:2;ongeki:4;polaris_chord:2;project_diva:2;sdvx:1;taiko:1,allnet;eagate;ziv
ＧｉＧＯ会津若松,福島県会津若松市町北町上荒久田字宮下１４２,37.5183115,139.9221731,chunithm;ddr;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ入間,埼玉県入間市東藤沢２−１８,35.8192054,139.4181179,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ八戸,青森県八戸市城下４−２５−１４,40.5199277,141.4982922,chunithm;iidx;maimai_dx;ongeki;other;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ八柱,千葉県松戸市日暮１−１−１八柱駅第２ビル２Ｆ,35.7913772,139.9377874,chunithm;ddr;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ八王子高倉,東京都八王子市高倉町５５‐４,35.6650608,139.3664651,chunithm;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;project_diva;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ＧｉＧＯ別府,大分県別府市餅ヶ浜町１６１−２,33.2955437,131.5030742,chunithm;iidx;maimai_dx;ongeki;other;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ利府,宮城県宮城郡利府町加瀬字新前谷地５５−１,38.3280286,140.9756113,chunithm;ddr;iidx;maimai_dx;ongeki;other;popn;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ北岡崎,愛知県岡崎市錦町２番地４,34.9733728,137.1599159,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ北見,北海道北見市西三輪５丁目１番地１６号,43.7965975,143.8426114,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ名取,宮城県名取市飯野坂字土城堀５７−１,38.1565615,140.8883654,chunithm;iidx;maimai_dx;ongeki;other;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ名張,三重県名張市希央台３番町１５,34.6235067,136.1035133,chunithm;drs;maimai_dx;nostalgia;ongeki;other,,,allnet;eagate;ziv
ＧｉＧＯ大宮西口,埼玉県さいたま市大宮区桜木町二丁目３番地２,35.9069124,139.6221862,chunithm;iidx;maimai_dx;ongeki;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
ＧｉＧＯ大森,東京都大田区山王２−１−５大森駅ララビル２Ｆ,35.5900117,139.7284234,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;project_diva;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:4;ddr:1;gitadora:1;iidx:3;maimai_dx:3;ongeki:4;polaris_chord:2;popn:2;sdvx:4;taiko:3,allnet;eagate;ziv;otogesetchi
ＧｉＧＯ大阪第４ビル,大阪府大阪市北区梅田１−１１−４駅前第４ビルＢ１Ｆ,34.6997459,135.4995034,chunithm;iidx;ongeki;other;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ大阪道頓堀本店,大阪府大阪市中央区道頓堀１丁目８番２２号道頓座ビル１〜３Ｆ,34.6684903,135.5016990,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;polaris_chord;project_diva;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;sdvx_vm,chunithm:6;ddr:2;gitadora:2;iidx:3;maimai_dx:8;ongeki:2;polaris_chord:4;project_diva:1;sdvx:4;taiko:8,allnet;eagate;ziv
ＧｉＧＯ天童,山形県天童市南町１−５−２６,38.3429386,140.3741282,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ姫路駅前,兵庫県姫路市駅前町２５４姫路ＯＳビルＢ１Ｆ,34.8288891,134.6911463,chunithm;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx;taiko,iidx_lm;popn_pikapika;sdvx_vm,chunithm:4;iidx:2;maimai_dx:3;ongeki:4;polaris_chord:2;popn:1;sdvx:1;taiko:3,allnet;eagate;ziv
ＧｉＧＯ宇都宮,栃木県宇都宮市東宿郷５−１−７,36.5583104,139.9088155,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ安城,愛知県安城市百石町２−３５−１３,34.9473926,137.0731591,chunithm;iidx;maimai_dx;ongeki;other;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ室蘭,北海道室蘭市東町４丁目３１番２号１階,42.3421726,141.0259566,chunithm;maimai_dx;ongeki;other;popn,,,allnet;eagate;ziv
ＧｉＧＯ小山,栃木県小山市東城南１−１−１８,36.2989766,139.8101635,chunithm;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ尾西,愛知県一宮市篭屋３−９−７アソビックスびさい１Ｆ,35.3092178,136.7715210,chunithm;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;sdvx;taiko,iidx_lm;sdvx_vm,chunithm:3;gitadora:2;iidx:2;maimai_dx:3;ongeki:2;polaris_chord:2;sdvx:2;taiko:2,allnet;eagate;ziv
ＧｉＧＯ岡山藤崎,岡山県岡山市中区藤崎５９９−１２,34.6088660,133.9766043,chunithm;maimai_dx;ongeki;other;project_diva,,,allnet;eagate;ziv
ＧｉＧＯ岡谷,長野県岡谷市塚間町２−１−２１,36.0652155,138.0530269,chunithm;maimai_dx;nostalgia;ongeki;other;project_diva,,,allnet;eagate;ziv
ＧｉＧＯ川口,埼玉県川口市東領家２−２−１０,35.7948508,139.7475285,chunithm;drs;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva,,,allnet;eagate;ziv
ＧｉＧＯ布施,大阪府東大阪市長堂１−１−１ロンモール布施内,34.6641110,135.5627449,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ帯広稲田,北海道帯広市稲田町南八線西１２−１スズランボウル１・２階,42.8902056,143.1964602,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ幕張,千葉県千葉市美浜区ひび野１−８メッセ・アミューズ・モール１Ｆ,35.6499867,140.0426445,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;project_diva;sdvx;taiko,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,chunithm:4;gitadora:2;maimai_dx:2;ongeki:2;project_diva:2;sdvx:1,allnet;eagate;ziv
ＧｉＧＯ広,広島県呉市広中町１−９,34.2285551,132.6294083,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ延岡,宮崎県延岡市平原町５−１４９２−８,32.5498259,131.6778907,chunithm;maimai_dx;nostalgia;ongeki;other;project_diva,,,allnet;eagate;ziv
ＧｉＧＯ成増,東京都板橋区成増２ー１７ー２４五曠第６ビル,35.7774582,139.6312607,chunithm;ddr;gitadora;iidx;maimai_dx;nostalgia;ongeki;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ＧｉＧＯ所沢,埼玉県所沢市日吉町８−１,35.7884760,139.4718990,chunithm;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ掛川,静岡県掛川市細田２４８,34.7738744,137.9853301,chunithm;maimai_dx;nostalgia;ongeki;other,,,allnet;eagate;ziv
